Date,Normalized EBITDA,Reconciled Depreciation,EBITDA,EBIT,Interest Expense,Diluted Average Shares,Diluted EPS,Net Income,Tax Provision,Other Non Operating Income Expenses,Operating Income,Operating Expense,Other Operating Expenses,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Ticker,Sector,Gross_Profit_Margin,Operating_Margin,Net_Profit_Margin,EBITDA_Margin,Expense_Ratio,Effective_Tax_Rate,Revenue_Growth_QoQ,Net_Income_Growth_QoQ,Gross_Profit_Growth_QoQ
2024-06-30,1763123000.0,262447000.0,1763123000.0,1500676000.0,97173000.0,69579351.0,15.11,1051344000.0,344688000.0,122790000.0,1377886000.0,2492089000.0,1512831000.0,3869975000.0,7966992000.0,11836967000.0,11836967000.0,RATNAMANI.NS,Metals & Mining,0.3269397473187177,0.11640532578995955,0.08881869823578963,0.14895057154421398,0.21053442152875818,0.24690551505982672,0.0,0.0,0.0
2024-09-30,1730507000.0,258943000.0,1730507000.0,1471564000.0,135719000.0,70849612.0,14.17,1003939000.0,342310000.0,195355000.0,1276209000.0,2437673000.0,1436666000.0,3713882000.0,5999409000.0,9713291000.0,9713291000.0,RATNAMANI.NS,Metals & Mining,0.3823505339230545,0.13138790961786279,0.10335724524262684,0.17815866939433814,0.25096262430519173,0.2542694553533559,-0.17941048581110342,-0.045089903970536804,-0.0403343690850716
2024-12-31,2225304000.0,269434000.0,2225304000.0,1955870000.0,74701000.0,70092000.0,18.734549,1313142000.0,549412000.0,186924000.0,1768946000.0,2841467000.0,1773223000.0,4610413000.0,8552613000.0,13163026000.0,13163026000.0,RATNAMANI.NS,Metals & Mining,0.35025479703527135,0.13438748810493878,0.09975988803790253,0.16905717575882628,0.2158673089303326,0.29497775634961454,0.35515614635657466,0.30798982806724307,0.2413999690889479
2025-03-31,2985479000.0,286354000.0,2985479000.0,2699125000.0,-60249000.0,70105574.5,18.7672745,2071350000.0,727777000.0,-504281000.0,2734936000.0,1411241000.0,-2917887000.0,5950027000.0,12592538000.0,16748784000.0,16748784000.0,RATNAMANI.NS,Metals & Mining,0.3552512827199873,0.1632916156778904,0.12367166476085667,0.1782504926924844,0.08425931100430933,0.2600014218718908,0.27241137410197314,0.5773998546996442,0.29056268928618767
2025-06-30,2184409000.0,316652000.0,2184409000.0,1867757000.0,109945000.0,70119149.0,18.8,1318240000.0,486464000.0,302912000.0,1564845000.0,2885138000.0,1699387000.0,4449983000.0,7066221000.0,11516204000.0,11516204000.0,RATNAMANI.NS,Metals & Mining,0.3864105741787832,0.1358820145943924,0.11446827444182128,0.18968133944136453,0.25052855958439085,0.26955334503608347,-0.312415516254792,-0.3635841359499843,-0.2521070912787454
2024-06-30,1043300000.0,391100000.0,1043300000.0,652200000.0,48900000.0,249269663.0,1.78,443700000.0,159600000.0,54300000.0,597900000.0,4037300000.0,2550600000.0,4635200000.0,2846700000.0,7481900000.0,7481900000.0,RELAXO.NS,Consumer Discretionary,0.6195217792272016,0.07991285636001551,0.05930311819190313,0.13944318956414814,0.5396089228671861,0.26454500248632523,0.0,0.0,0.0
2024-09-30,943000000.0,397500000.0,943000000.0,545500000.0,49800000.0,248175676.0,1.48,367300000.0,128400000.0,66400000.0,479100000.0,3666500000.0,2206900000.0,4145600000.0,2648100000.0,6793700000.0,6793700000.0,RELAXO.NS,Consumer Discretionary,0.6102124026671769,0.07052121818743837,0.054064795325080586,0.1388050694025347,0.5396911844797386,0.2590276376840831,-0.09198198318608908,-0.17218841559612352,-0.10562651018294789
2024-12-31,901900000.0,402000000.0,901900000.0,499900000.0,53800000.0,250075758.0,1.32,330100000.0,116000000.0,68000000.0,431900000.0,3376200000.0,2014200000.0,3808100000.0,2860900000.0,6669000000.0,6669000000.0,RELAXO.NS,Consumer Discretionary,0.5710151446993552,0.06476233318338581,0.049497675813465286,0.13523766681661417,0.5062528115159695,0.2600313830979601,-0.018355240884937563,-0.10127960794990476,-0.08141161713624079
2025-03-31,1201400000.0,393700000.0,1200200000.0,806500000.0,52900000.0,249782777.0,1.6400000000000001,562200000.0,191400000.0,80900000.0,767800000.0,3091100000.0,1809600000.0,3570100000.0,3133600000.0,6951500000.0,6951500000.0,RELAXO.NS,Consumer Discretionary,0.5135726102280084,0.11045098180248868,0.08087463137452348,0.17282600877508453,0.44466661871538515,0.25398089171974525,0.04236017393912128,0.7031202665858831,-0.06249835876158716
2025-06-30,1107700000.0,396500000.0,1107700000.0,711200000.0,52100000.0,249489796.0,1.96,489000000.0,170100000.0,113200000.0,598000000.0,3449400000.0,1997800000.0,4047400000.0,2497500000.0,6544900000.0,6544900000.0,RELAXO.NS,Consumer Discretionary,0.618405170438051,0.0913688520833015,0.07471466332564286,0.16924628336567404,0.5270363183547495,0.2580791989076013,-0.058490973171257954,-0.13020277481323372,0.1336937340690736
2024-06-30,1343100000.0,223000000.0,1343100000.0,1120100000.0,91300000.0,62765787.0,12.51,785200000.0,217200000.0,105600000.0,1014400000.0,1382700000.0,504400000.0,2397100000.0,8637100000.0,11034200000.0,11034200000.0,ROUTE.NS,IT Services,0.2172427543455801,0.09193235576661651,0.07116057348969568,0.12172155661488826,0.1253103985789636,0.21667996807661613,0.0,0.0,0.0
2024-09-30,1677800000.0,223000000.0,1740600000.0,1517600000.0,144200000.0,62822581.0,16.12,1012700000.0,303100000.0,75200000.0,1129300000.0,1220000000.0,368200000.0,2349300000.0,8784800000.0,11134100000.0,11134100000.0,ROUTE.NS,IT Services,0.21100044008945493,0.10142714723237621,0.09095481448882263,0.15069022193082512,0.1095732928570787,0.23035415716674268,0.00905366950028097,0.2897350993377483,-0.019940761753785785
2024-12-31,1384500000.0,222400000.0,1384500000.0,1162100000.0,92600000.0,62961832.0,13.1,824800000.0,214800000.0,86300000.0,1075800000.0,1422600000.0,483700000.0,2498400000.0,9339500000.0,11837900000.0,11837900000.0,ROUTE.NS,IT Services,0.2110509465361255,0.09087760498061312,0.06967451997398187,0.11695486530550182,0.12017334155551238,0.20661792997306658,0.06321121599410828,-0.18554359632665152,0.06346571319116334
2025-03-31,946700000.0,222200000.0,1073300000.0,851100000.0,61600000.0,62966123.0,10.774999999999999,565800000.0,186700000.0,-330000000.0,1070100000.0,1194100000.0,-289300000.0,2264200000.0,9485800000.0,11750000000.0,11750000000.0,ROUTE.NS,IT Services,0.19269787234042554,0.09107234042553192,0.0481531914893617,0.08057021276595745,0.10162553191489361,0.2481063122923588,-0.00742530347443382,-0.3140155189136761,-0.09373999359590135
2025-06-30,1048700000.0,224800000.0,1048700000.0,823900000.0,58200000.0,62970414.0,8.45,532100000.0,177900000.0,109700000.0,714200000.0,1536500000.0,625800000.0,2250700000.0,8257600000.0,10508300000.0,10508300000.0,ROUTE.NS,IT Services,0.21418307433171874,0.06796532264971498,0.050636163794334,0.09979730308422866,0.14621775168200374,0.2505633802816901,-0.1056765957446808,-0.059561682573347485,-0.005962370815299045
2024-06-30,4458400000.0,68900000.0,4458400000.0,4389500000.0,1373400000.0,2092710280.0,1.07,2239200000.0,776900000.0,2629500000.0,1746400000.0,1049100000.0,510500000.0,2795500000.0,37942500000.0,40738000000.0,40738000000.0,RVNL.NS,Industrials,0.06862143453286858,0.04286906573714959,0.05496587952280426,0.10944081692768423,0.025752368795718985,0.2575842976028646,0.0,0.0,0.0
2024-09-30,5373500000.0,74300000.0,5373500000.0,5299200000.0,1406100000.0,2078840580.0,1.38,2868800000.0,1024100000.0,2811200000.0,2640400000.0,914200000.0,386400000.0,3554600000.0,44994900000.0,48549500000.0,48549500000.0,RVNL.NS,Industrials,0.07321599604527339,0.054385730028115635,0.0590902069022338,0.1106808515020752,0.018830266017157746,0.26306866346425545,0.19174971770828209,0.28117184708824583,0.2715435521373637
2024-12-31,5649100000.0,74200000.0,5649100000.0,5574900000.0,1445900000.0,2090201342.0,1.49,3114400000.0,1013200000.0,2686800000.0,2318900000.0,1162100000.0,581300000.0,3481000000.0,42192800000.0,45673800000.0,45673800000.0,RVNL.NS,Industrials,0.07621437235351558,0.05077090147962289,0.06818788889910628,0.1236835997880623,0.02544347087389269,0.24546952224052718,-0.05923232989011218,0.08561070831009476,-0.02070556462049178
2025-03-31,2143600000.0,90000000.0,6721800000.0,6631800000.0,1169800000.0,2079946825.0,1.07,4591400000.0,870900000.0,-7673600000.0,4237800000.0,1098100000.0,27100000.0,5335900000.0,58932900000.0,64268800000.0,64268800000.0,RVNL.NS,Industrials,0.08302473361880104,0.06593868253335988,0.07144057458673571,0.033353664608643696,0.01708605108544115,0.15943833183823664,0.4071261861285902,0.47424865142563566,0.5328641195058892
2025-06-30,2904400000.0,88600000.0,2904400000.0,2815800000.0,1081700000.0,2069692308.0,0.65,1345300000.0,390500000.0,2281900000.0,440200000.0,1691500000.0,1102400000.0,2131700000.0,36956000000.0,39087700000.0,39087700000.0,RVNL.NS,Industrials,0.054536337517940424,0.011261854752262221,0.03441747659749742,0.07430470454900134,0.043274482765678204,0.2249683143219265,-0.3918090893248357,-0.7069956875898419,-0.6004985100920182
2024-06-30,25036100000.0,14023100000.0,21918500000.0,7895400000.0,6914500000.0,4089000000.0,0.2,817800000.0,163100000.0,1769900000.0,8176600000.0,110988100000.0,69138600000.0,119164700000.0,120813400000.0,239978100000.0,239978100000.0,SAIL.NS,Metals & Mining,0.4965648948799911,0.03407227576182993,0.003407810962750351,0.10432660313586949,0.4624926191181612,0.1662758690998063,0.0,0.0,0.0
2024-09-30,32349200000.0,13039300000.0,32349200000.0,19309900000.0,7576500000.0,4134331797.0,2.17,8971500000.0,2761900000.0,1669800000.0,16087800000.0,114754200000.0,72949300000.0,130842000000.0,115910000000.0,246752000000.0,246752000000.0,SAIL.NS,Metals & Mining,0.5302571002464013,0.06519825573855531,0.03635836791596421,0.1311000518739463,0.46505884450784596,0.23538786711439139,0.028227159061597673,9.97028613352898,0.09799294589756857
2024-12-31,23945900000.0,14206000000.0,24231200000.0,10025200000.0,6796300000.0,4173235294.0,0.34,1418900000.0,1810000000.0,2335200000.0,6090700000.0,112164700000.0,70709200000.0,118255400000.0,126643700000.0,244899100000.0,244899100000.0,SAIL.NS,Metals & Mining,0.4828739672787691,0.024870242479453783,0.005793814677146629,0.09777863618118646,0.45800372479931534,0.5605624206386076,-0.0075091589936454595,-0.841843615894778,-0.09619693982054689
2025-03-31,38980700000.0,15238400000.0,38117700000.0,22879300000.0,6307200000.0,4154895425.0,1.07,12510000000.0,4062300000.0,-1478300000.0,23649000000.0,-2281300000.0,-76641400000.0,21367700000.0,264405700000.0,285773400000.0,285773400000.0,SAIL.NS,Metals & Mining,0.07477147978083334,0.08275437811916714,0.04377594275744349,0.136404227965234,-0.007982898338333799,0.24512590286200467,0.1669026141786556,7.8166889844245535,-0.8193088856830216
2025-06-30,30039000000.0,14414900000.0,30039000000.0,15624100000.0,5946000000.0,4136555556.0,1.8,7445800000.0,2232300000.0,1621400000.0,13271700000.0,122247500000.0,78355100000.0,135519200000.0,123698400000.0,259217600000.0,259217600000.0,SAIL.NS,Metals & Mining,0.5228009209251223,0.05119906981624704,0.02872412984303535,0.11588333508218578,0.4716018511088753,0.23065477728066458,-0.09292607359537308,-0.40481215027977613,5.342245538827296
2024-06-30,1279260000.0,399590000.0,1279260000.0,879670000.0,192620000.0,54123362.0,9.16,495770000.0,184770000.0,3980000.0,875690000.0,3521750000.0,2053960000.0,4397440000.0,3041890000.0,7439330000.0,7439330000.0,SANSERA.NS,Healthcare,0.5911069948503427,0.1177108691239668,0.06664175402892465,0.17195903394526119,0.4733961257263759,0.27150498133834894,0.0,0.0,0.0
2024-09-30,1369990000.0,425330000.0,1369990000.0,944660000.0,229870000.0,53993603.0,9.38,506460000.0,195310000.0,38620000.0,905740000.0,3604090000.0,2078050000.0,4509830000.0,3123840000.0,7633670000.0,7633670000.0,SANSERA.NS,Healthcare,0.5907813672846743,0.11865066213236883,0.06634554545847542,0.17946675714302557,0.4721307051523055,0.2783105575900936,0.026123320245237114,0.02156241805676018,0.025558051957502492
2024-12-31,1331560000.0,444670000.0,1331560000.0,886890000.0,181650000.0,60573449.0,9.19,556670000.0,153840000.0,60870000.0,826020000.0,3540990000.0,1981200000.0,4367010000.0,2910980000.0,7277990000.0,7277990000.0,SANSERA.NS,Healthcare,0.6000296785238781,0.11349562173072511,0.07648677725580827,0.18295710766296738,0.48653405679315304,0.21652052750840944,-0.04659357818716292,0.09913912253682433,-0.031668599481576964
2025-03-31,1369610000.0,468490000.0,1369610000.0,901120000.0,96200000.0,61369641.5,9.6,592740000.0,217210000.0,-97160000.0,823000000.0,-908570000.0,-2634590000.0,-85570000.0,5991890000.0,5906320000.0,5906320000.0,SANSERA.NS,Healthcare,-0.014487870619946091,0.13934226388004714,0.10035690582291512,0.23188889189884734,-0.15383013449999322,0.26817704796592384,-0.1884682446664533,0.06479601918551392,-1.0195946425586384
2025-06-30,1427240000.0,476220000.0,1427240000.0,951020000.0,104210000.0,62165834.0,10.01,622280000.0,216970000.0,116780000.0,844840000.0,3794690000.0,2122550000.0,4639530000.0,3023520000.0,7663050000.0,7663050000.0,SANSERA.NS,Healthcare,0.6054416974964276,0.11024853028493876,0.08120526422247017,0.18624960035495006,0.49519316721148887,0.25852844801906466,0.2974322420728981,0.04983635320713975,-55.21911885006428
2024-06-30,1294530000.0,903700000.0,1294530000.0,390830000.0,272510000.0,327500000.0,0.26,85150000.0,36460000.0,52620000.0,338210000.0,3639370000.0,2735670000.0,3977580000.0,3205310000.0,7182890000.0,7182890000.0,SAPPHIRE.NS,Consumer Discretionary,0.5537576100984423,0.04708550458102519,0.011854559933397282,0.18022411591991525,0.506672105517417,0.2998108708165447,0.0,0.0,0.0
2024-09-30,1204880000.0,880830000.0,1090680000.0,209850000.0,271050000.0,303700000.0,-0.1,-30370000.0,1180000.0,84730000.0,239320000.0,3593100000.0,2712270000.0,3832420000.0,3124550000.0,6956970000.0,6956970000.0,SAPPHIRE.NS,Consumer Discretionary,0.5508748780000489,0.03440003334785115,-0.004365406204137721,0.1731903400474632,0.5164748446521977,-0.04042480301473107,-0.031452521199684225,-1.356664709336465,-0.03649455196375684
2024-12-31,1448310000.0,1004960000.0,1448310000.0,443350000.0,275160000.0,323891892.0,0.37,119840000.0,40870000.0,105040000.0,338310000.0,3867310000.0,2862350000.0,4205620000.0,3359750000.0,7565370000.0,7565370000.0,SAPPHIRE.NS,Consumer Discretionary,0.5559040734293234,0.04471823585627669,0.015840599997092013,0.1914394140669921,0.5111858375730467,0.2543090037956568,0.08745186482046052,-4.945999341455384,0.09737972351673352
2025-03-31,969380000.0,849670000.0,1148950000.0,299280000.0,293230000.0,311779279.5,0.155,17910000.0,-14190000.0,-208010000.0,246430000.0,2020720000.0,-1907790000.0,2267150000.0,4781250000.0,7048400000.0,7048400000.0,SAPPHIRE.NS,Consumer Discretionary,0.32165455990011915,0.0349625446909937,0.0025410022132682595,0.13753192213835763,0.28669201520912546,-3.814516129032258,-0.06833373648612029,-0.8505507343124166,-0.460923716360489
2025-06-30,1196330000.0,919520000.0,1196330000.0,276810000.0,295250000.0,299666667.0,-0.06,-17980000.0,-1060000.0,67800000.0,209010000.0,4002580000.0,3083060000.0,4211590000.0,3556690000.0,7768280000.0,7768280000.0,SAPPHIRE.NS,Consumer Discretionary,0.5421521881291611,0.026905569830129705,-0.00231454067052166,0.15400191548193423,0.5152466182990314,0.05567226890756303,0.1021338176039952,-2.0039084310441098,0.8576582934521315
2024-06-30,636400000.0,127300000.0,636400000.0,509100000.0,2100000.0,192291667.0,1.92,369200000.0,136100000.0,121800000.0,387300000.0,1514100000.0,881300000.0,1901400000.0,151400000.0,2052800000.0,2052800000.0,SAREGAMA.NS,Consumer Discretionary,0.9262470771628994,0.18866913484021824,0.1798519095869057,0.31001558846453625,0.7375779423226813,0.26934494359786265,0.0,0.0,0.0
2024-09-30,733700000.0,136400000.0,733700000.0,597300000.0,4300000.0,192703863.0,2.33,449000000.0,143500000.0,125300000.0,472000000.0,907500000.0,213800000.0,1379500000.0,1038800000.0,2418300000.0,2418300000.0,SAREGAMA.NS,Consumer Discretionary,0.5704420460654178,0.19517843112930572,0.1856676177480048,0.30339494686349916,0.37526361493611216,0.24219409282700421,0.1780494933749026,0.21614301191765972,-0.27448196066056585
2024-12-31,1000800000.0,152400000.0,1000800000.0,848400000.0,3900000.0,192910217.0,3.23,623100000.0,221100000.0,157100000.0,691300000.0,838500000.0,208600000.0,1529800000.0,3304500000.0,4834300000.0,4834300000.0,SAREGAMA.NS,Consumer Discretionary,0.3164470554165029,0.14299898640961464,0.128891463086693,0.20702066483255074,0.17344806900688828,0.2619047619047619,0.9990489186618698,0.38775055679287296,0.10895251902863357
2025-03-31,581675000.0,166008000.0,1026070000.0,860062000.0,43852000.0,192928792.5,2.565,601165000.0,217620000.0,-386854000.0,658329000.0,763322000.0,-279544000.0,1421651000.0,939805000.0,2361456000.0,2361456000.0,SAREGAMA.NS,Consumer Discretionary,0.6020230739001701,0.2787809724170173,0.254573873068141,0.2463204904093068,0.32324210148315274,0.26578405808606653,-0.5115205924332376,-0.03520301717220353,-0.07069486207347364
2025-06-30,695200000.0,174900000.0,695200000.0,520300000.0,9800000.0,192947368.0,1.9,366600000.0,145400000.0,142300000.0,378000000.0,1537300000.0,964500000.0,1915300000.0,152400000.0,2067700000.0,2067700000.0,SAREGAMA.NS,Consumer Discretionary,0.9262949170576003,0.18281181989650336,0.17729844755041835,0.33621898728055327,0.7434830971610968,0.283984375,-0.12439613526570048,-0.39018405928488853,0.34723641737669797
2024-06-30,4010900000.0,676600000.0,4010900000.0,3334300000.0,15900000.0,156337580.0,15.7,2454500000.0,863900000.0,247700000.0,3086600000.0,4859900000.0,2706400000.0,7946500000.0,13121900000.0,21068400000.0,21068400000.0,SCHAEFFLER.NS,Industrials,0.37717624499250063,0.14650376867726073,0.11650149038370261,0.19037515900590457,0.23067247631523988,0.2603363066538091,0.0,0.0,0.0
2024-09-30,3963600000.0,733100000.0,3963600000.0,3230500000.0,10600000.0,156562914.0,15.1,2364100000.0,855800000.0,275700000.0,2954800000.0,4984100000.0,2846400000.0,7938900000.0,13224600000.0,21163500000.0,21163500000.0,SCHAEFFLER.NS,Industrials,0.3751222623857112,0.1396177380868004,0.11170647577196588,0.1872847118860302,0.23550452429891086,0.2657846516972577,0.004513869112034996,-0.03683031167243833,-0.0009563958975650211
2024-12-31,4040700000.0,781200000.0,4043000000.0,3261800000.0,-400000.0,156424314.0,15.600000000000001,2372800000.0,889400000.0,-565500000.0,2927900000.0,776500000.0,-1403000000.0,3704400000.0,16478300000.0,20182700000.0,20182700000.0,SCHAEFFLER.NS,Industrials,0.18354333166523806,0.14506978749126728,0.1175660342768807,0.2002061171201078,0.038473544173970774,0.2726380969897615,-0.04634394121955254,0.0036800473753224594,-0.5333862373880512
2025-03-31,4263900000.0,831000000.0,4263900000.0,3432900000.0,15600000.0,156285714.0,16.1,2516200000.0,901100000.0,335500000.0,3097400000.0,5167500000.0,2989300000.0,8264900000.0,13479200000.0,21744100000.0,21744100000.0,SCHAEFFLER.NS,Industrials,0.3800985094807327,0.14244783642459333,0.11571874669450563,0.19609457278066234,0.23765067305613938,0.2636877066690077,0.07736328637892842,0.06043492919757254,1.2311035525321241
2025-06-30,4731500000.0,807200000.0,4731500000.0,3924300000.0,10800000.0,156038043.0,18.4,2871100000.0,1042400000.0,430300000.0,3494000000.0,5747000000.0,3425200000.0,9241000000.0,14284900000.0,23525900000.0,23525900000.0,SCHAEFFLER.NS,Industrials,0.392801125567991,0.1485171661870534,0.12203996446469635,0.20111876697597117,0.2442839593809376,0.2663600357736042,0.0819440675861498,0.14104602177887293,0.11810185241200744
